
...................................................
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |          100 |         1.45 |       0.6924 |       51.95% |     0.100000 |
|            1 |          150 |         2.17 |       0.6937 |       46.88% |     0.100000 |
|            2 |          200 |         2.91 |       0.6958 |       48.05% |     0.100000 |
|            2 |          250 |         3.62 |       0.6939 |       49.22% |     0.100000 |
|            2 |          300 |         4.34 |       0.6909 |       55.08% |     0.100000 |
|            3 |          350 |         5.06 |       0.6907 |       55.08% |     0.100000 |
|            3 |          400 |         5.78 |       0.6049 |       64.84% |     0.100000 |
|            3 |          450 |         6.50 |       0.4246 |       76.17% |     0.100000 |
|            4 |          500 |         7.23 |       0.4340 |       72.66% |     0.100000 |
|            4 |          550 |         7.96 |       0.3981 |       74.22% |     0.100000 |
|            4 |          600 |         8.68 |       0.4714 |       75.00% |     0.100000 |
|            4 |          650 |         9.39 |       0.3493 |       81.25% |     0.100000 |
|            5 |          700 |        10.12 |       0.4165 |       80.08% |     0.040000 |
|            5 |          750 |        10.85 |       0.3656 |       79.69% |     0.040000 |
|            5 |          800 |        11.57 |       0.3409 |       78.52% |     0.040000 |
|            6 |          850 |        12.31 |       0.3788 |       81.64% |     0.040000 |
|            6 |          900 |        13.02 |       0.3907 |       78.12% |     0.040000 |
|            6 |          950 |        13.74 |       0.4167 |       77.73% |     0.040000 |
|            7 |         1000 |        14.47 |       0.3956 |       78.91% |     0.040000 |
|            7 |         1050 |        15.19 |       0.3475 |       85.55% |     0.040000 |
|            7 |         1100 |        15.92 |       0.3710 |       77.73% |     0.040000 |
|            8 |         1150 |        16.65 |       0.3525 |       79.30% |     0.040000 |
|            8 |         1200 |        17.38 |       0.3665 |       82.81% |     0.040000 |
|            8 |         1250 |        18.10 |       0.4009 |       75.00% |     0.040000 |
|            8 |         1300 |        18.82 |       0.3684 |       82.81% |     0.040000 |
|            9 |         1350 |        19.55 |       0.3639 |       78.52% |     0.016000 |
|            9 |         1400 |        20.27 |       0.3912 |       77.34% |     0.016000 |
|            9 |         1450 |        21.01 |       0.3303 |       81.25% |     0.016000 |
|           10 |         1500 |        21.75 |       0.3726 |       77.73% |     0.016000 |
|           10 |         1550 |        22.46 |       0.3414 |       83.20% |     0.016000 |
|           10 |         1600 |        23.19 |       0.3934 |       76.95% |     0.016000 |
|           11 |         1650 |        23.93 |       0.3561 |       80.86% |     0.016000 |
|           11 |         1700 |        24.65 |       0.3332 |       80.47% |     0.016000 |
|           11 |         1750 |        25.37 |       0.3553 |       82.03% |     0.016000 |
|           12 |         1800 |        26.11 |       0.3666 |       81.25% |     0.016000 |
|           12 |         1850 |        26.83 |       0.3629 |       82.81% |     0.016000 |
|           12 |         1900 |        27.54 |       0.3299 |       85.16% |     0.016000 |
|           12 |         1950 |        28.24 |       0.3611 |       79.69% |     0.016000 |
|           13 |         2000 |        28.97 |       0.3088 |       80.86% |     0.006400 |
|           13 |         2050 |        29.68 |       0.3213 |       78.52% |     0.006400 |
|           13 |         2100 |        30.39 |       0.3327 |       81.64% |     0.006400 |
|           14 |         2150 |        31.11 |       0.3373 |       81.64% |     0.006400 |
|           14 |         2200 |        31.81 |       0.3091 |       83.20% |     0.006400 |
|           14 |         2250 |        32.51 |       0.2999 |       84.38% |     0.006400 |
|           15 |         2300 |        33.23 |       0.3780 |       78.12% |     0.006400 |
|           15 |         2350 |        33.93 |       0.3329 |       78.52% |     0.006400 |
|           15 |         2400 |        34.63 |       0.3606 |       80.86% |     0.006400 |
|=========================================================================================|
(8/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.71 |       0.6949 |       43.36% |     0.100000 |
|            1 |          100 |         1.42 |       0.6947 |       43.36% |     0.100000 |
|            1 |          150 |         2.12 |       0.6928 |       51.95% |     0.100000 |
|            2 |          200 |         2.83 |       0.6920 |       53.12% |     0.100000 |
|            2 |          250 |         3.53 |       0.6938 |       48.05% |     0.100000 |
|            2 |          300 |         4.24 |       0.6919 |       49.22% |     0.100000 |
|            3 |          350 |         4.95 |       0.6512 |       57.03% |     0.100000 |
|            3 |          400 |         5.65 |       0.5136 |       69.14% |     0.100000 |
|            3 |          450 |         6.36 |       0.4958 |       68.75% |     0.100000 |
|            3 |          500 |         7.07 |       0.4544 |       76.56% |     0.100000 |
|            4 |          550 |         7.79 |       0.4087 |       75.39% |     0.100000 |
|            4 |          600 |         8.49 |       0.4308 |       71.09% |     0.100000 |
|            4 |          650 |         9.20 |       0.3908 |       75.78% |     0.100000 |
|            5 |          700 |         9.93 |       0.4490 |       73.44% |     0.040000 |
|            5 |          750 |        10.64 |       0.4112 |       75.39% |     0.040000 |
|            5 |          800 |        11.36 |       0.3871 |       78.52% |     0.040000 |
|            6 |          850 |        12.10 |       0.4228 |       75.39% |     0.040000 |
|            6 |          900 |        12.82 |       0.4522 |       73.44% |     0.040000 |
|            6 |          950 |        13.54 |       0.3705 |       80.08% |     0.040000 |
|            6 |         1000 |        14.30 |       0.4968 |       64.45% |     0.040000 |
|            7 |         1050 |        15.15 |       0.4058 |       72.27% |     0.040000 |
|            7 |         1100 |        15.89 |       0.4694 |       72.27% |     0.040000 |
|            7 |         1150 |        16.62 |       0.4084 |       72.27% |     0.040000 |
|            8 |         1200 |        17.37 |       0.4239 |       72.66% |     0.040000 |
|            8 |         1250 |        18.10 |       0.3812 |       74.61% |     0.040000 |
|            8 |         1300 |        18.84 |       0.4072 |       77.73% |     0.040000 |
|            9 |         1350 |        19.59 |       0.3877 |       78.91% |     0.016000 |
|            9 |         1400 |        20.33 |       0.3708 |       75.39% |     0.016000 |
|            9 |         1450 |        21.06 |       0.3593 |       79.69% |     0.016000 |
|            9 |         1500 |        21.80 |       0.3898 |       75.00% |     0.016000 |
|           10 |         1550 |        22.55 |       0.3513 |       78.12% |     0.016000 |
|           10 |         1600 |        23.29 |       0.3896 |       78.52% |     0.016000 |
|           10 |         1650 |        24.03 |       0.4291 |       73.05% |     0.016000 |
|           11 |         1700 |        24.79 |       0.4084 |       75.00% |     0.016000 |
|           11 |         1750 |        25.52 |       0.3725 |       73.44% |     0.016000 |
|           11 |         1800 |        26.25 |       0.3757 |       76.17% |     0.016000 |
|           12 |         1850 |        27.00 |       0.3716 |       78.52% |     0.016000 |
|           12 |         1900 |        27.74 |       0.3965 |       77.73% |     0.016000 |
|           12 |         1950 |        28.47 |       0.3840 |       76.56% |     0.016000 |
|           12 |         2000 |        29.21 |       0.4618 |       76.17% |     0.016000 |
|           13 |         2050 |        29.95 |       0.4678 |       71.09% |     0.006400 |
|           13 |         2100 |        30.66 |       0.3366 |       75.78% |     0.006400 |
|           13 |         2150 |        31.36 |       0.4290 |       70.31% |     0.006400 |
|           14 |         2200 |        32.08 |       0.4062 |       80.47% |     0.006400 |
|           14 |         2250 |        32.78 |       0.3883 |       70.70% |     0.006400 |
|           14 |         2300 |        33.49 |       0.3710 |       76.17% |     0.006400 |
|           14 |         2350 |        34.20 |       0.3891 |       74.22% |     0.006400 |
